index,country,year,sex,age,suicides_no,population,suicides_per_100k_pop,country_year,hdi_for_year,gdp_for_year,gdp_per_capita,generation,continent,average_gdp,average_gdp_per_capita,average_suicides_per_100k_pop
21441,Saint Lucia,2010,male,25-34 years,0,13280,0.0,Saint Lucia2010,0.73,1381968259,8557,Generation X,Americas,840945508.29,5789.04,7.2
21442,Saint Lucia,2010,male,5-14 years,0,14494,0.0,Saint Lucia2010,0.73,1381968259,8557,Generation Z,Americas,840945508.29,5789.04,7.2
21443,Saint Lucia,2010,male,75+ years,0,2830,0.0,Saint Lucia2010,0.73,1381968259,8557,Silent,Americas,840945508.29,5789.04,7.2
21444,Saint Lucia,2011,male,55-74 years,3,10517,28.53,Saint Lucia2011,0.73,1437684815,8826,Boomers,Americas,840945508.29,5789.04,7.2
21445,Saint Lucia,2011,male,35-54 years,4,23081,17.33,Saint Lucia2011,0.73,1437684815,8826,Generation X,Americas,840945508.29,5789.04,7.2
21446,Saint Lucia,2011,male,25-34 years,1,13402,7.46,Saint Lucia2011,0.73,1437684815,8826,Millenials,Americas,840945508.29,5789.04,7.2
21447,Saint Lucia,2011,female,15-24 years,0,15844,0.0,Saint Lucia2011,0.73,1437684815,8826,Millenials,Americas,840945508.29,5789.04,7.2
21448,Saint Lucia,2011,female,25-34 years,0,14012,0.0,Saint Lucia2011,0.73,1437684815,8826,Millenials,Americas,840945508.29,5789.04,7.2
21449,Saint Lucia,2011,female,35-54 years,0,24250,0.0,Saint Lucia2011,0.73,1437684815,8826,Generation X,Americas,840945508.29,5789.04,7.2
21450,Saint Lucia,2011,female,5-14 years,0,13949,0.0,Saint Lucia2011,0.73,1437684815,8826,Generation Z,Americas,840945508.29,5789.04,7.2
21451,Saint Lucia,2011,female,55-74 years,0,11141,0.0,Saint Lucia2011,0.73,1437684815,8826,Boomers,Americas,840945508.29,5789.04,7.2
21452,Saint Lucia,2011,female,75+ years,0,3936,0.0,Saint Lucia2011,0.73,1437684815,8826,Silent,Americas,840945508.29,5789.04,7.2
21453,Saint Lucia,2011,male,15-24 years,0,15798,0.0,Saint Lucia2011,0.73,1437684815,8826,Millenials,Americas,840945508.29,5789.04,7.2
21454,Saint Lucia,2011,male,5-14 years,0,14055,0.0,Saint Lucia2011,0.73,1437684815,8826,Generation Z,Americas,840945508.29,5789.04,7.2
21455,Saint Lucia,2011,male,75+ years,0,2907,0.0,Saint Lucia2011,0.73,1437684815,8826,Silent,Americas,840945508.29,5789.04,7.2
21456,Saint Lucia,2012,male,75+ years,1,2977,33.59,Saint Lucia2012,0.73,1436803333,8764,Silent,Americas,840945508.29,5789.04,7.2
21457,Saint Lucia,2012,male,35-54 years,4,23432,17.07,Saint Lucia2012,0.73,1436803333,8764,Generation X,Americas,840945508.29,5789.04,7.2
21458,Saint Lucia,2012,male,55-74 years,1,10788,9.27,Saint Lucia2012,0.73,1436803333,8764,Boomers,Americas,840945508.29,5789.04,7.2
21459,Saint Lucia,2012,male,25-34 years,1,13446,7.44,Saint Lucia2012,0.73,1436803333,8764,Millenials,Americas,840945508.29,5789.04,7.2
21460,Saint Lucia,2012,male,5-14 years,1,13592,7.36,Saint Lucia2012,0.73,1436803333,8764,Generation Z,Americas,840945508.29,5789.04,7.2
21461,Saint Lucia,2012,male,15-24 years,1,16016,6.24,Saint Lucia2012,0.73,1436803333,8764,Millenials,Americas,840945508.29,5789.04,7.2
21462,Saint Lucia,2012,female,35-54 years,1,24624,4.06,Saint Lucia2012,0.73,1436803333,8764,Generation X,Americas,840945508.29,5789.04,7.2
21463,Saint Lucia,2012,female,15-24 years,0,16001,0.0,Saint Lucia2012,0.73,1436803333,8764,Millenials,Americas,840945508.29,5789.04,7.2
21464,Saint Lucia,2012,female,25-34 years,0,14085,0.0,Saint Lucia2012,0.73,1436803333,8764,Millenials,Americas,840945508.29,5789.04,7.2
21465,Saint Lucia,2012,female,5-14 years,0,13460,0.0,Saint Lucia2012,0.73,1436803333,8764,Generation Z,Americas,840945508.29,5789.04,7.2
21466,Saint Lucia,2012,female,55-74 years,0,11502,0.0,Saint Lucia2012,0.73,1436803333,8764,Boomers,Americas,840945508.29,5789.04,7.2
21467,Saint Lucia,2012,female,75+ years,0,4017,0.0,Saint Lucia2012,0.73,1436803333,8764,Silent,Americas,840945508.29,5789.04,7.2
21468,Saint Lucia,2013,male,75+ years,1,3037,32.93,Saint Lucia2013,0.7290000000000001,1489928889,9041,Silent,Americas,840945508.29,5789.04,7.2
21469,Saint Lucia,2013,male,25-34 years,3,13451,22.3,Saint Lucia2013,0.7290000000000001,1489928889,9041,Millenials,Americas,840945508.29,5789.04,7.2
21470,Saint Lucia,2013,male,55-74 years,2,11088,18.04,Saint Lucia2013,0.7290000000000001,1489928889,9041,Boomers,Americas,840945508.29,5789.04,7.2
21471,Saint Lucia,2013,male,35-54 years,4,23758,16.84,Saint Lucia2013,0.7290000000000001,1489928889,9041,Generation X,Americas,840945508.29,5789.04,7.2
21472,Saint Lucia,2013,male,15-24 years,2,16184,12.36,Saint Lucia2013,0.7290000000000001,1489928889,9041,Millenials,Americas,840945508.29,5789.04,7.2
21473,Saint Lucia,2013,male,5-14 years,1,13116,7.62,Saint Lucia2013,0.7290000000000001,1489928889,9041,Generation Z,Americas,840945508.29,5789.04,7.2
21474,Saint Lucia,2013,female,35-54 years,1,24949,4.01,Saint Lucia2013,0.7290000000000001,1489928889,9041,Generation X,Americas,840945508.29,5789.04,7.2
21475,Saint Lucia,2013,female,15-24 years,0,16134,0.0,Saint Lucia2013,0.7290000000000001,1489928889,9041,Millenials,Americas,840945508.29,5789.04,7.2
21476,Saint Lucia,2013,female,25-34 years,0,14124,0.0,Saint Lucia2013,0.7290000000000001,1489928889,9041,Millenials,Americas,840945508.29,5789.04,7.2
21477,Saint Lucia,2013,female,5-14 years,0,12956,0.0,Saint Lucia2013,0.7290000000000001,1489928889,9041,Generation Z,Americas,840945508.29,5789.04,7.2
21478,Saint Lucia,2013,female,55-74 years,0,11907,0.0,Saint Lucia2013,0.7290000000000001,1489928889,9041,Boomers,Americas,840945508.29,5789.04,7.2
21479,Saint Lucia,2013,female,75+ years,0,4086,0.0,Saint Lucia2013,0.7290000000000001,1489928889,9041,Silent,Americas,840945508.29,5789.04,7.2
21480,Saint Lucia,2014,male,55-74 years,3,11439,26.23,Saint Lucia2014,0.7290000000000001,1551921037,9372,Boomers,Americas,840945508.29,5789.04,7.2
21481,Saint Lucia,2014,male,25-34 years,3,13477,22.26,Saint Lucia2014,0.7290000000000001,1551921037,9372,Millenials,Americas,840945508.29,5789.04,7.2
21482,Saint Lucia,2014,male,35-54 years,4,24066,16.62,Saint Lucia2014,0.7290000000000001,1551921037,9372,Generation X,Americas,840945508.29,5789.04,7.2
21483,Saint Lucia,2014,female,25-34 years,2,14165,14.12,Saint Lucia2014,0.7290000000000001,1551921037,9372,Millenials,Americas,840945508.29,5789.04,7.2
21484,Saint Lucia,2014,female,15-24 years,1,16194,6.18,Saint Lucia2014,0.7290000000000001,1551921037,9372,Millenials,Americas,840945508.29,5789.04,7.2
21485,Saint Lucia,2014,male,15-24 years,1,16267,6.15,Saint Lucia2014,0.7290000000000001,1551921037,9372,Millenials,Americas,840945508.29,5789.04,7.2
21486,Saint Lucia,2014,female,35-54 years,0,25264,0.0,Saint Lucia2014,0.7290000000000001,1551921037,9372,Generation X,Americas,840945508.29,5789.04,7.2
21487,Saint Lucia,2014,female,5-14 years,0,12464,0.0,Saint Lucia2014,0.7290000000000001,1551921037,9372,Generation Z,Americas,840945508.29,5789.04,7.2
21488,Saint Lucia,2014,female,55-74 years,0,12366,0.0,Saint Lucia2014,0.7290000000000001,1551921037,9372,Boomers,Americas,840945508.29,5789.04,7.2
21489,Saint Lucia,2014,female,75+ years,0,4163,0.0,Saint Lucia2014,0.7290000000000001,1551921037,9372,Silent,Americas,840945508.29,5789.04,7.2
21490,Saint Lucia,2014,male,5-14 years,0,12649,0.0,Saint Lucia2014,0.7290000000000001,1551921037,9372,Generation Z,Americas,840945508.29,5789.04,7.2
21491,Saint Lucia,2014,male,75+ years,0,3082,0.0,Saint Lucia2014,0.7290000000000001,1551921037,9372,Silent,Americas,840945508.29,5789.04,7.2
21492,Saint Vincent and Grenadines,1985,male,35-54 years,2,6100,32.79,Saint Vincent and Grenadines1985,,145641704,1622,Silent,Americas,488448325.88,4954.64,5.76
21493,Saint Vincent and Grenadines,1985,female,15-24 years,0,11900,0.0,Saint Vincent and Grenadines1985,,145641704,1622,Generation X,Americas,488448325.88,4954.64,5.76
21494,Saint Vincent and Grenadines,1985,female,25-34 years,0,9200,0.0,Saint Vincent and Grenadines1985,,145641704,1622,Boomers,Americas,488448325.88,4954.64,5.76
21495,Saint Vincent and Grenadines,1985,female,35-54 years,0,7400,0.0,Saint Vincent and Grenadines1985,,145641704,1622,Silent,Americas,488448325.88,4954.64,5.76
21496,Saint Vincent and Grenadines,1985,female,5-14 years,0,12300,0.0,Saint Vincent and Grenadines1985,,145641704,1622,Generation X,Americas,488448325.88,4954.64,5.76
21497,Saint Vincent and Grenadines,1985,female,55-74 years,0,4100,0.0,Saint Vincent and Grenadines1985,,145641704,1622,G.I. Generation,Americas,488448325.88,4954.64,5.76
21498,Saint Vincent and Grenadines,1985,female,75+ years,0,1000,0.0,Saint Vincent and Grenadines1985,,145641704,1622,G.I. Generation,Americas,488448325.88,4954.64,5.76
21499,Saint Vincent and Grenadines,1985,male,15-24 years,0,12100,0.0,Saint Vincent and Grenadines1985,,145641704,1622,Generation X,Americas,488448325.88,4954.64,5.76
21500,Saint Vincent and Grenadines,1985,male,25-34 years,0,9300,0.0,Saint Vincent and Grenadines1985,,145641704,1622,Boomers,Americas,488448325.88,4954.64,5.76
21501,Saint Vincent and Grenadines,1985,male,5-14 years,0,12800,0.0,Saint Vincent and Grenadines1985,,145641704,1622,Generation X,Americas,488448325.88,4954.64,5.76
21502,Saint Vincent and Grenadines,1985,male,55-74 years,0,2900,0.0,Saint Vincent and Grenadines1985,,145641704,1622,G.I. Generation,Americas,488448325.88,4954.64,5.76
21503,Saint Vincent and Grenadines,1985,male,75+ years,0,700,0.0,Saint Vincent and Grenadines1985,,145641704,1622,G.I. Generation,Americas,488448325.88,4954.64,5.76
21504,Saint Vincent and Grenadines,1986,female,15-24 years,0,12100,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Generation X,Americas,488448325.88,4954.64,5.76
21505,Saint Vincent and Grenadines,1986,female,25-34 years,0,9300,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Boomers,Americas,488448325.88,4954.64,5.76
21506,Saint Vincent and Grenadines,1986,female,35-54 years,0,7400,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Silent,Americas,488448325.88,4954.64,5.76
21507,Saint Vincent and Grenadines,1986,female,5-14 years,0,12500,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Generation X,Americas,488448325.88,4954.64,5.76
21508,Saint Vincent and Grenadines,1986,female,55-74 years,0,4100,0.0,Saint Vincent and Grenadines1986,,160846667,1771,G.I. Generation,Americas,488448325.88,4954.64,5.76
21509,Saint Vincent and Grenadines,1986,female,75+ years,0,1000,0.0,Saint Vincent and Grenadines1986,,160846667,1771,G.I. Generation,Americas,488448325.88,4954.64,5.76
21510,Saint Vincent and Grenadines,1986,male,15-24 years,0,12300,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Generation X,Americas,488448325.88,4954.64,5.76
21511,Saint Vincent and Grenadines,1986,male,25-34 years,0,9400,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Boomers,Americas,488448325.88,4954.64,5.76
21512,Saint Vincent and Grenadines,1986,male,35-54 years,0,6100,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Silent,Americas,488448325.88,4954.64,5.76
21513,Saint Vincent and Grenadines,1986,male,5-14 years,0,13000,0.0,Saint Vincent and Grenadines1986,,160846667,1771,Generation X,Americas,488448325.88,4954.64,5.76
21514,Saint Vincent and Grenadines,1986,male,55-74 years,0,2900,0.0,Saint Vincent and Grenadines1986,,160846667,1771,G.I. Generation,Americas,488448325.88,4954.64,5.76
21515,Saint Vincent and Grenadines,1986,male,75+ years,0,700,0.0,Saint Vincent and Grenadines1986,,160846667,1771,G.I. Generation,Americas,488448325.88,4954.64,5.76
21516,Saint Vincent and Grenadines,1987,female,15-24 years,0,11800,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Generation X,Americas,488448325.88,4954.64,5.76
21517,Saint Vincent and Grenadines,1987,female,25-34 years,0,7722,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Boomers,Americas,488448325.88,4954.64,5.76
21518,Saint Vincent and Grenadines,1987,female,35-54 years,0,7471,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Silent,Americas,488448325.88,4954.64,5.76
21519,Saint Vincent and Grenadines,1987,female,5-14 years,0,13490,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Generation X,Americas,488448325.88,4954.64,5.76
21520,Saint Vincent and Grenadines,1987,female,55-74 years,0,4835,0.0,Saint Vincent and Grenadines1987,,175580630,1908,G.I. Generation,Americas,488448325.88,4954.64,5.76
21521,Saint Vincent and Grenadines,1987,female,75+ years,0,1500,0.0,Saint Vincent and Grenadines1987,,175580630,1908,G.I. Generation,Americas,488448325.88,4954.64,5.76
21522,Saint Vincent and Grenadines,1987,male,15-24 years,0,12015,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Generation X,Americas,488448325.88,4954.64,5.76
21523,Saint Vincent and Grenadines,1987,male,25-34 years,0,7324,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Boomers,Americas,488448325.88,4954.64,5.76
21524,Saint Vincent and Grenadines,1987,male,35-54 years,0,7072,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Silent,Americas,488448325.88,4954.64,5.76
21525,Saint Vincent and Grenadines,1987,male,5-14 years,0,13801,0.0,Saint Vincent and Grenadines1987,,175580630,1908,Generation X,Americas,488448325.88,4954.64,5.76
21526,Saint Vincent and Grenadines,1987,male,55-74 years,0,4058,0.0,Saint Vincent and Grenadines1987,,175580630,1908,G.I. Generation,Americas,488448325.88,4954.64,5.76
21527,Saint Vincent and Grenadines,1987,male,75+ years,0,948,0.0,Saint Vincent and Grenadines1987,,175580630,1908,G.I. Generation,Americas,488448325.88,4954.64,5.76
21528,Saint Vincent and Grenadines,1990,male,25-34 years,3,8514,35.24,Saint Vincent and Grenadines1990,,240365259,2553,Boomers,Americas,488448325.88,4954.64,5.76
21529,Saint Vincent and Grenadines,1990,male,55-74 years,1,4229,23.65,Saint Vincent and Grenadines1990,,240365259,2553,G.I. Generation,Americas,488448325.88,4954.64,5.76
21530,Saint Vincent and Grenadines,1990,male,35-54 years,1,7593,13.17,Saint Vincent and Grenadines1990,,240365259,2553,Silent,Americas,488448325.88,4954.64,5.76
21531,Saint Vincent and Grenadines,1990,female,15-24 years,0,11097,0.0,Saint Vincent and Grenadines1990,,240365259,2553,Generation X,Americas,488448325.88,4954.64,5.76
21532,Saint Vincent and Grenadines,1990,female,25-34 years,0,8323,0.0,Saint Vincent and Grenadines1990,,240365259,2553,Boomers,Americas,488448325.88,4954.64,5.76
21533,Saint Vincent and Grenadines,1990,female,35-54 years,0,7762,0.0,Saint Vincent and Grenadines1990,,240365259,2553,Silent,Americas,488448325.88,4954.64,5.76
21534,Saint Vincent and Grenadines,1990,female,5-14 years,0,13580,0.0,Saint Vincent and Grenadines1990,,240365259,2553,Generation X,Americas,488448325.88,4954.64,5.76
21535,Saint Vincent and Grenadines,1990,female,55-74 years,0,5128,0.0,Saint Vincent and Grenadines1990,,240365259,2553,G.I. Generation,Americas,488448325.88,4954.64,5.76
21536,Saint Vincent and Grenadines,1990,female,75+ years,0,1532,0.0,Saint Vincent and Grenadines1990,,240365259,2553,G.I. Generation,Americas,488448325.88,4954.64,5.76
21537,Saint Vincent and Grenadines,1990,male,15-24 years,0,11489,0.0,Saint Vincent and Grenadines1990,,240365259,2553,Generation X,Americas,488448325.88,4954.64,5.76
21538,Saint Vincent and Grenadines,1990,male,5-14 years,0,13853,0.0,Saint Vincent and Grenadines1990,,240365259,2553,Generation X,Americas,488448325.88,4954.64,5.76
21539,Saint Vincent and Grenadines,1990,male,75+ years,0,1041,0.0,Saint Vincent and Grenadines1990,,240365259,2553,G.I. Generation,Americas,488448325.88,4954.64,5.76
21540,Saint Vincent and Grenadines,1995,male,35-54 years,4,9078,44.06,Saint Vincent and Grenadines1995,,316008481,3293,Boomers,Americas,488448325.88,4954.64,5.76
21541,Saint Vincent and Grenadines,1995,male,55-74 years,1,4642,21.54,Saint Vincent and Grenadines1995,,316008481,3293,Silent,Americas,488448325.88,4954.64,5.76
21542,Saint Vincent and Grenadines,1995,male,25-34 years,1,9023,11.08,Saint Vincent and Grenadines1995,,316008481,3293,Generation X,Americas,488448325.88,4954.64,5.76
21543,Saint Vincent and Grenadines,1995,male,15-24 years,1,11449,8.73,Saint Vincent and Grenadines1995,,316008481,3293,Generation X,Americas,488448325.88,4954.64,5.76
21544,Saint Vincent and Grenadines,1995,female,15-24 years,0,11061,0.0,Saint Vincent and Grenadines1995,,316008481,3293,Generation X,Americas,488448325.88,4954.64,5.76
21545,Saint Vincent and Grenadines,1995,female,25-34 years,0,8575,0.0,Saint Vincent and Grenadines1995,,316008481,3293,Generation X,Americas,488448325.88,4954.64,5.76
21546,Saint Vincent and Grenadines,1995,female,35-54 years,0,8791,0.0,Saint Vincent and Grenadines1995,,316008481,3293,Boomers,Americas,488448325.88,4954.64,5.76
21547,Saint Vincent and Grenadines,1995,female,5-14 years,0,12450,0.0,Saint Vincent and Grenadines1995,,316008481,3293,Millenials,Americas,488448325.88,4954.64,5.76
21548,Saint Vincent and Grenadines,1995,female,55-74 years,0,5396,0.0,Saint Vincent and Grenadines1995,,316008481,3293,Silent,Americas,488448325.88,4954.64,5.76
21549,Saint Vincent and Grenadines,1995,female,75+ years,0,1681,0.0,Saint Vincent and Grenadines1995,,316008481,3293,G.I. Generation,Americas,488448325.88,4954.64,5.76
21550,Saint Vincent and Grenadines,1995,male,5-14 years,0,12625,0.0,Saint Vincent and Grenadines1995,,316008481,3293,Millenials,Americas,488448325.88,4954.64,5.76
21551,Saint Vincent and Grenadines,1995,male,75+ years,0,1203,0.0,Saint Vincent and Grenadines1995,,316008481,3293,G.I. Generation,Americas,488448325.88,4954.64,5.76
21552,Saint Vincent and Grenadines,1996,male,25-34 years,4,9020,44.35,Saint Vincent and Grenadines1996,,331489704,3450,Generation X,Americas,488448325.88,4954.64,5.76
21553,Saint Vincent and Grenadines,1996,male,35-54 years,2,9518,21.01,Saint Vincent and Grenadines1996,,331489704,3450,Boomers,Americas,488448325.88,4954.64,5.76
21554,Saint Vincent and Grenadines,1996,female,35-54 years,1,9172,10.9,Saint Vincent and Grenadines1996,,331489704,3450,Boomers,Americas,488448325.88,4954.64,5.76
21555,Saint Vincent and Grenadines,1996,male,15-24 years,1,11360,8.8,Saint Vincent and Grenadines1996,,331489704,3450,Generation X,Americas,488448325.88,4954.64,5.76
21556,Saint Vincent and Grenadines,1996,female,15-24 years,0,10978,0.0,Saint Vincent and Grenadines1996,,331489704,3450,Generation X,Americas,488448325.88,4954.64,5.76
21557,Saint Vincent and Grenadines,1996,female,25-34 years,0,8535,0.0,Saint Vincent and Grenadines1996,,331489704,3450,Generation X,Americas,488448325.88,4954.64,5.76
21558,Saint Vincent and Grenadines,1996,female,5-14 years,0,12189,0.0,Saint Vincent and Grenadines1996,,331489704,3450,Millenials,Americas,488448325.88,4954.64,5.76
21559,Saint Vincent and Grenadines,1996,female,55-74 years,0,5346,0.0,Saint Vincent and Grenadines1996,,331489704,3450,Silent,Americas,488448325.88,4954.64,5.76
21560,Saint Vincent and Grenadines,1996,female,75+ years,0,1733,0.0,Saint Vincent and Grenadines1996,,331489704,3450,G.I. Generation,Americas,488448325.88,4954.64,5.76
21561,Saint Vincent and Grenadines,1996,male,5-14 years,0,12360,0.0,Saint Vincent and Grenadines1996,,331489704,3450,Millenials,Americas,488448325.88,4954.64,5.76
21562,Saint Vincent and Grenadines,1996,male,55-74 years,0,4651,0.0,Saint Vincent and Grenadines1996,,331489704,3450,Silent,Americas,488448325.88,4954.64,5.76
21563,Saint Vincent and Grenadines,1996,male,75+ years,0,1233,0.0,Saint Vincent and Grenadines1996,,331489704,3450,G.I. Generation,Americas,488448325.88,4954.64,5.76
21564,Saint Vincent and Grenadines,1997,male,25-34 years,1,8956,11.17,Saint Vincent and Grenadines1997,,347770000,3613,Generation X,Americas,488448325.88,4954.64,5.76
21565,Saint Vincent and Grenadines,1997,male,35-54 years,1,10022,9.98,Saint Vincent and Grenadines1997,,347770000,3613,Boomers,Americas,488448325.88,4954.64,5.76
21566,Saint Vincent and Grenadines,1997,male,15-24 years,1,11269,8.87,Saint Vincent and Grenadines1997,,347770000,3613,Generation X,Americas,488448325.88,4954.64,5.76
21567,Saint Vincent and Grenadines,1997,female,15-24 years,0,10897,0.0,Saint Vincent and Grenadines1997,,347770000,3613,Generation X,Americas,488448325.88,4954.64,5.76
21568,Saint Vincent and Grenadines,1997,female,25-34 years,0,8443,0.0,Saint Vincent and Grenadines1997,,347770000,3613,Generation X,Americas,488448325.88,4954.64,5.76
21569,Saint Vincent and Grenadines,1997,female,35-54 years,0,9614,0.0,Saint Vincent and Grenadines1997,,347770000,3613,Boomers,Americas,488448325.88,4954.64,5.76
21570,Saint Vincent and Grenadines,1997,female,5-14 years,0,11950,0.0,Saint Vincent and Grenadines1997,,347770000,3613,Millenials,Americas,488448325.88,4954.64,5.76
21571,Saint Vincent and Grenadines,1997,female,55-74 years,0,5289,0.0,Saint Vincent and Grenadines1997,,347770000,3613,Silent,Americas,488448325.88,4954.64,5.76
21572,Saint Vincent and Grenadines,1997,female,75+ years,0,1780,0.0,Saint Vincent and Grenadines1997,,347770000,3613,G.I. Generation,Americas,488448325.88,4954.64,5.76
21573,Saint Vincent and Grenadines,1997,male,5-14 years,0,12124,0.0,Saint Vincent and Grenadines1997,,347770000,3613,Millenials,Americas,488448325.88,4954.64,5.76
21574,Saint Vincent and Grenadines,1997,male,55-74 years,0,4666,0.0,Saint Vincent and Grenadines1997,,347770000,3613,Silent,Americas,488448325.88,4954.64,5.76
21575,Saint Vincent and Grenadines,1997,male,75+ years,0,1245,0.0,Saint Vincent and Grenadines1997,,347770000,3613,G.I. Generation,Americas,488448325.88,4954.64,5.76
21576,Saint Vincent and Grenadines,1998,male,75+ years,1,1251,79.94,Saint Vincent and Grenadines1998,,373619852,3874,G.I. Generation,Americas,488448325.88,4954.64,5.76
21577,Saint Vincent and Grenadines,1998,male,55-74 years,2,4684,42.7,Saint Vincent and Grenadines1998,,373619852,3874,Silent,Americas,488448325.88,4954.64,5.76
21578,Saint Vincent and Grenadines,1998,male,35-54 years,4,10556,37.89,Saint Vincent and Grenadines1998,,373619852,3874,Boomers,Americas,488448325.88,4954.64,5.76
21579,Saint Vincent and Grenadines,1998,male,25-34 years,3,8852,33.89,Saint Vincent and Grenadines1998,,373619852,3874,Generation X,Americas,488448325.88,4954.64,5.76
21580,Saint Vincent and Grenadines,1998,female,15-24 years,0,10819,0.0,Saint Vincent and Grenadines1998,,373619852,3874,Generation X,Americas,488448325.88,4954.64,5.76
21581,Saint Vincent and Grenadines,1998,female,25-34 years,0,8318,0.0,Saint Vincent and Grenadines1998,,373619852,3874,Generation X,Americas,488448325.88,4954.64,5.76
21582,Saint Vincent and Grenadines,1998,female,35-54 years,0,10094,0.0,Saint Vincent and Grenadines1998,,373619852,3874,Boomers,Americas,488448325.88,4954.64,5.76
21583,Saint Vincent and Grenadines,1998,female,5-14 years,0,11738,0.0,Saint Vincent and Grenadines1998,,373619852,3874,Millenials,Americas,488448325.88,4954.64,5.76
21584,Saint Vincent and Grenadines,1998,female,55-74 years,0,5226,0.0,Saint Vincent and Grenadines1998,,373619852,3874,Silent,Americas,488448325.88,4954.64,5.76
21585,Saint Vincent and Grenadines,1998,female,75+ years,0,1810,0.0,Saint Vincent and Grenadines1998,,373619852,3874,G.I. Generation,Americas,488448325.88,4954.64,5.76
21586,Saint Vincent and Grenadines,1998,male,15-24 years,0,11181,0.0,Saint Vincent and Grenadines1998,,373619852,3874,Generation X,Americas,488448325.88,4954.64,5.76
21587,Saint Vincent and Grenadines,1998,male,5-14 years,0,11920,0.0,Saint Vincent and Grenadines1998,,373619852,3874,Millenials,Americas,488448325.88,4954.64,5.76
21588,Saint Vincent and Grenadines,1999,male,35-54 years,4,11082,36.09,Saint Vincent and Grenadines1999,,390719148,4041,Boomers,Americas,488448325.88,4954.64,5.76
21589,Saint Vincent and Grenadines,1999,male,55-74 years,1,4717,21.2,Saint Vincent and Grenadines1999,,390719148,4041,Silent,Americas,488448325.88,4954.64,5.76
21590,Saint Vincent and Grenadines,1999,male,5-14 years,1,11747,8.51,Saint Vincent and Grenadines1999,,390719148,4041,Millenials,Americas,488448325.88,4954.64,5.76
21591,Saint Vincent and Grenadines,1999,female,15-24 years,0,10747,0.0,Saint Vincent and Grenadines1999,,390719148,4041,Generation X,Americas,488448325.88,4954.64,5.76
21592,Saint Vincent and Grenadines,1999,female,25-34 years,0,8186,0.0,Saint Vincent and Grenadines1999,,390719148,4041,Generation X,Americas,488448325.88,4954.64,5.76
21593,Saint Vincent and Grenadines,1999,female,35-54 years,0,10547,0.0,Saint Vincent and Grenadines1999,,390719148,4041,Boomers,Americas,488448325.88,4954.64,5.76
21594,Saint Vincent and Grenadines,1999,female,5-14 years,0,11554,0.0,Saint Vincent and Grenadines1999,,390719148,4041,Millenials,Americas,488448325.88,4954.64,5.76
21595,Saint Vincent and Grenadines,1999,female,55-74 years,0,5187,0.0,Saint Vincent and Grenadines1999,,390719148,4041,Silent,Americas,488448325.88,4954.64,5.76
21596,Saint Vincent and Grenadines,1999,female,75+ years,0,1840,0.0,Saint Vincent and Grenadines1999,,390719148,4041,G.I. Generation,Americas,488448325.88,4954.64,5.76
21597,Saint Vincent and Grenadines,1999,male,15-24 years,0,11093,0.0,Saint Vincent and Grenadines1999,,390719148,4041,Generation X,Americas,488448325.88,4954.64,5.76
21598,Saint Vincent and Grenadines,1999,male,25-34 years,0,8736,0.0,Saint Vincent and Grenadines1999,,390719148,4041,Generation X,Americas,488448325.88,4954.64,5.76
21599,Saint Vincent and Grenadines,1999,male,75+ years,0,1249,0.0,Saint Vincent and Grenadines1999,,390719148,4041,G.I. Generation,Americas,488448325.88,4954.64,5.76
21600,Saint Vincent and Grenadines,2000,male,35-54 years,3,11565,25.94,Saint Vincent and Grenadines2000,0.674,396270000,4087,Boomers,Americas,488448325.88,4954.64,5.76
21601,Saint Vincent and Grenadines,2000,male,15-24 years,2,11006,18.17,Saint Vincent and Grenadines2000,0.674,396270000,4087,Generation X,Americas,488448325.88,4954.64,5.76
21602,Saint Vincent and Grenadines,2000,female,15-24 years,0,10682,0.0,Saint Vincent and Grenadines2000,0.674,396270000,4087,Generation X,Americas,488448325.88,4954.64,5.76
21603,Saint Vincent and Grenadines,2000,female,25-34 years,0,8075,0.0,Saint Vincent and Grenadines2000,0.674,396270000,4087,Generation X,Americas,488448325.88,4954.64,5.76
21604,Saint Vincent and Grenadines,2000,female,35-54 years,0,10952,0.0,Saint Vincent and Grenadines2000,0.674,396270000,4087,Boomers,Americas,488448325.88,4954.64,5.76
21605,Saint Vincent and Grenadines,2000,female,5-14 years,0,11396,0.0,Saint Vincent and Grenadines2000,0.674,396270000,4087,Millenials,Americas,488448325.88,4954.64,5.76
21606,Saint Vincent and Grenadines,2000,female,55-74 years,0,5182,0.0,Saint Vincent and Grenadines2000,0.674,396270000,4087,Silent,Americas,488448325.88,4954.64,5.76
